fake_key,real_key,fake_path,real_path,ssim,lpips
06350_11967_00,06350_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06350_11967_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06350_00.jpg,0.7246437261379479,0.3668875992298126
06354_09710_00,06354_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06354_09710_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06354_00.jpg,0.8529293951953982,0.24906890094280243
06360_08098_00,06360_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06360_08098_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06360_00.jpg,0.8663337833978773,0.15323303639888763
06366_06778_00,06366_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06366_06778_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06366_00.jpg,0.8627126543308633,0.1509762704372406
06371_09552_00,06371_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06371_09552_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06371_00.jpg,0.8574776803050095,0.1830354928970337
06379_12693_00,06379_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06379_12693_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06379_00.jpg,0.7640815465020969,0.2112317979335785
06392_10665_00,06392_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06392_10665_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06392_00.jpg,0.7111920642354512,0.32812783122062683
06396_10256_00,06396_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06396_10256_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06396_00.jpg,0.7757825440466449,0.27176520228385925
06420_11731_00,06420_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06420_11731_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06420_00.jpg,0.8576644713298172,0.21059653162956238
06423_03407_00,06423_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06423_03407_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06423_00.jpg,0.8802088893672596,0.1327243596315384
06429_11412_00,06429_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06429_11412_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06429_00.jpg,0.7441725901855284,0.2657521069049835
06432_04430_00,06432_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06432_04430_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06432_00.jpg,0.6771418472896352,0.29307568073272705
06437_11600_00,06437_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06437_11600_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06437_00.jpg,0.8463752743797189,0.1800396889448166
06441_06753_00,06441_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06441_06753_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06441_00.jpg,0.7264667516325266,0.3004920184612274
06442_08538_00,06442_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06442_08538_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06442_00.jpg,0.7360845001344251,0.30536457896232605
06444_07452_00,06444_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06444_07452_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06444_00.jpg,0.7774245215698764,0.23985618352890015
06450_00566_00,06450_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06450_00566_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06450_00.jpg,0.7241212216017505,0.3222138583660126
06452_08800_00,06452_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06452_08800_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06452_00.jpg,0.8997935924196888,0.129256933927536
06462_08563_00,06462_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06462_08563_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06462_00.jpg,0.8458743098194447,0.16176080703735352
06466_06894_00,06466_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06466_06894_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06466_00.jpg,0.7358652428771054,0.2833743691444397
06467_02304_00,06467_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06467_02304_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06467_00.jpg,0.8684216493856868,0.1423252522945404
06470_07694_00,06470_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06470_07694_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06470_00.jpg,0.9063508099023183,0.13820713758468628
06475_01143_00,06475_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06475_01143_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06475_00.jpg,0.8961110646431175,0.12426909804344177
06491_10843_00,06491_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06491_10843_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06491_00.jpg,0.7084997445119224,0.25469574332237244
06501_05647_00,06501_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06501_05647_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06501_00.jpg,0.7439613952843841,0.26523834466934204
06502_09632_00,06502_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06502_09632_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06502_00.jpg,0.8287704506582162,0.16077826917171478
06504_05378_00,06504_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06504_05378_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06504_00.jpg,0.7751718252049803,0.24815237522125244
06508_13468_00,06508_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06508_13468_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06508_00.jpg,0.7770032166899986,0.24253985285758972
06516_07121_00,06516_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06516_07121_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06516_00.jpg,0.8273252372381182,0.18865087628364563
06517_00075_00,06517_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06517_00075_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06517_00.jpg,0.7828751797524324,0.28727811574935913
06543_00981_00,06543_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06543_00981_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06543_00.jpg,0.7701799745593476,0.35112878680229187
06563_14572_00,06563_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06563_14572_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06563_00.jpg,0.7733651191763825,0.20956307649612427
06564_03061_00,06564_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06564_03061_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06564_00.jpg,0.7719327048340769,0.2783688008785248
06567_11676_00,06567_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06567_11676_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06567_00.jpg,0.7363014911241671,0.23579567670822144
06570_13816_00,06570_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06570_13816_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06570_00.jpg,0.8154514998910875,0.20010869204998016
06625_07627_00,06625_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06625_07627_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06625_00.jpg,0.80953798882432,0.21063949167728424
06631_05132_00,06631_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06631_05132_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06631_00.jpg,0.8430581228387672,0.14507660269737244
06637_10358_00,06637_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06637_10358_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06637_00.jpg,0.875189136223427,0.17448024451732635
06640_09507_00,06640_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06640_09507_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06640_00.jpg,0.9080381477691098,0.10774720460176468
06646_10459_00,06646_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06646_10459_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06646_00.jpg,0.8867883683046038,0.10870778560638428
06647_11934_00,06647_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06647_11934_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06647_00.jpg,0.687750295925382,0.3182039260864258
06648_13126_00,06648_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06648_13126_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06648_00.jpg,0.8766593255858847,0.16974958777427673
06650_13963_00,06650_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06650_13963_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06650_00.jpg,0.9016450799849798,0.1254299283027649
06653_09725_00,06653_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06653_09725_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06653_00.jpg,0.6791504437188388,0.3286256790161133
06659_13606_00,06659_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06659_13606_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06659_00.jpg,0.7657194296272863,0.2591526210308075
06663_10227_00,06663_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06663_10227_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06663_00.jpg,0.8799009952958748,0.1271853744983673
06664_14034_00,06664_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06664_14034_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06664_00.jpg,0.7154254322844961,0.283529669046402
06675_01564_00,06675_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06675_01564_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06675_00.jpg,0.7172298591999855,0.257891446352005
06677_00145_00,06677_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06677_00145_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06677_00.jpg,0.7877311301305115,0.1842401921749115
06682_14097_00,06682_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06682_14097_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06682_00.jpg,0.8445560528991658,0.19824187457561493
06683_02273_00,06683_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06683_02273_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06683_00.jpg,0.7090218985677191,0.3048418164253235
06695_01518_00,06695_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06695_01518_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06695_00.jpg,0.7367810295333395,0.24790823459625244
06705_02060_00,06705_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06705_02060_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06705_00.jpg,0.8334955942447714,0.15556691586971283
06728_02157_00,06728_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06728_02157_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06728_00.jpg,0.7184011107641904,0.2627646028995514
06730_07365_00,06730_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06730_07365_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06730_00.jpg,0.8488979167172982,0.1964130401611328
06733_14415_00,06733_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06733_14415_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06733_00.jpg,0.820311255190707,0.15749603509902954
06734_08566_00,06734_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06734_08566_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06734_00.jpg,0.8417484382511482,0.19868183135986328
06739_09691_00,06739_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06739_09691_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06739_00.jpg,0.7959421800710711,0.1780809462070465
06744_07913_00,06744_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06744_07913_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06744_00.jpg,0.8907806098767662,0.15246546268463135
06753_00827_00,06753_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06753_00827_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06753_00.jpg,0.8708377339799088,0.12395985424518585
06768_01969_00,06768_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06768_01969_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06768_00.jpg,0.6315445188809514,0.36252376437187195
06769_09110_00,06769_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06769_09110_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06769_00.jpg,0.8477762942577177,0.2190314531326294
06777_10019_00,06777_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06777_10019_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06777_00.jpg,0.7959981251926115,0.3250463306903839
06778_07036_00,06778_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06778_07036_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06778_00.jpg,0.8635500226705668,0.15711462497711182
06789_01691_00,06789_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06789_01691_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06789_00.jpg,0.8647320732797446,0.16072978079319
06795_10413_00,06795_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06795_10413_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06795_00.jpg,0.8500150321939189,0.15483202040195465
06796_06141_00,06796_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06796_06141_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06796_00.jpg,0.8679838997489081,0.14339691400527954
06802_01985_00,06802_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06802_01985_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06802_00.jpg,0.8573699424897788,0.12831293046474457
06805_04639_00,06805_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06805_04639_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06805_00.jpg,0.8407966470429141,0.14239361882209778
06818_02640_00,06818_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06818_02640_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06818_00.jpg,0.8901877799422264,0.15681599080562592
06820_07724_00,06820_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06820_07724_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06820_00.jpg,0.8516937976690456,0.1621485948562622
06824_01229_00,06824_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06824_01229_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06824_00.jpg,0.8198668579105584,0.2783767879009247
06831_14214_00,06831_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06831_14214_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06831_00.jpg,0.7745718772584381,0.2240666151046753
06835_09036_00,06835_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06835_09036_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06835_00.jpg,0.8858293884102206,0.13162484765052795
06860_06640_00,06860_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06860_06640_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06860_00.jpg,0.7071124438528195,0.30521976947784424
06868_06462_00,06868_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06868_06462_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06868_00.jpg,0.8287616532221032,0.22020411491394043
06870_04010_00,06870_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06870_04010_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06870_00.jpg,0.7649142031795618,0.30314090847969055
06871_00035_00,06871_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06871_00035_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06871_00.jpg,0.783055934170771,0.22376102209091187
06875_06992_00,06875_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06875_06992_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06875_00.jpg,0.7180021994331499,0.2969193458557129
06887_10839_00,06887_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06887_10839_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06887_00.jpg,0.7691885461315632,0.28782013058662415
06893_05467_00,06893_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06893_05467_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06893_00.jpg,0.8727515476993343,0.12733353674411774
06894_10832_00,06894_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06894_10832_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06894_00.jpg,0.774498962316573,0.21979960799217224
06900_03173_00,06900_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06900_03173_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06900_00.jpg,0.7042422290281874,0.36049142479896545
06914_07129_00,06914_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06914_07129_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06914_00.jpg,0.9171491302322075,0.10502643883228302
06919_07433_00,06919_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06919_07433_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06919_00.jpg,0.7624849293134767,0.2524638772010803
06936_04913_00,06936_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06936_04913_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06936_00.jpg,0.8130659140079856,0.18784771859645844
06939_01074_00,06939_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06939_01074_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06939_00.jpg,0.8265475519457341,0.17649148404598236
06953_10414_00,06953_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06953_10414_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06953_00.jpg,0.8464552952798247,0.17728154361248016
06956_12460_00,06956_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06956_12460_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06956_00.jpg,0.8115099206454569,0.18916954100131989
06961_04564_00,06961_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06961_04564_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06961_00.jpg,0.8077559643033627,0.19137974083423615
06967_05857_00,06967_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06967_05857_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06967_00.jpg,0.8254538803239969,0.16652992367744446
06968_02595_00,06968_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06968_02595_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06968_00.jpg,0.8630740246218837,0.13524161279201508
06973_00373_00,06973_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06973_00373_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06973_00.jpg,0.8311039356458297,0.25598210096359253
06978_13588_00,06978_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06978_13588_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06978_00.jpg,0.922492242805411,0.10269905626773834
06985_04312_00,06985_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06985_04312_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06985_00.jpg,0.8855324569932191,0.1312319040298462
06992_13951_00,06992_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06992_13951_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06992_00.jpg,0.8501267589099415,0.1918262392282486
06997_01416_00,06997_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\06997_01416_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\06997_00.jpg,0.7364615748399722,0.30968448519706726
07005_10698_00,07005_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\07005_10698_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\07005_00.jpg,0.8838375700909977,0.15131890773773193
07011_10265_00,07011_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\07011_10265_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\07011_00.jpg,0.751223339464219,0.21870285272598267
07015_07124_00,07015_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\07015_07124_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\07015_00.jpg,0.8633513976295305,0.13682416081428528
07020_04795_00,07020_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\07020_04795_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\07020_00.jpg,0.8369353408250371,0.19696252048015594
07034_01054_00,07034_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\07034_01054_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\07034_00.jpg,0.9182684501907442,0.1357676237821579
07036_00110_00,07036_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\07036_00110_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\07036_00.jpg,0.9222954234240813,0.12234954535961151
07050_05302_00,07050_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\07050_05302_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\07050_00.jpg,0.7764569108394045,0.23281244933605194
07068_07536_00,07068_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\07068_07536_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\07068_00.jpg,0.7723444930908818,0.26330268383026123
07072_00664_00,07072_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\07072_00664_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\07072_00.jpg,0.8179090315593935,0.2056359499692917
07077_07089_00,07077_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\07077_07089_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\07077_00.jpg,0.7860595960244527,0.22301673889160156
07085_00884_00,07085_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\07085_00884_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\07085_00.jpg,0.7929964430232829,0.23757368326187134
07089_07382_00,07089_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\07089_07382_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\07089_00.jpg,0.8217489813815343,0.17902138829231262
07104_12069_00,07104_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\07104_12069_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\07104_00.jpg,0.8026441116281414,0.20536693930625916
07111_08673_00,07111_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\07111_08673_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\07111_00.jpg,0.7225683683665336,0.32715314626693726
07117_00906_00,07117_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\07117_00906_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\07117_00.jpg,0.777440089126937,0.23206043243408203
07118_05309_00,07118_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\07118_05309_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\07118_00.jpg,0.7645263197506417,0.26858532428741455
07121_09782_00,07121_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\07121_09782_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\07121_00.jpg,0.7831192664346954,0.21964989602565765
07124_05942_00,07124_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\07124_05942_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\07124_00.jpg,0.8731825338932154,0.15331926941871643
07129_05006_00,07129_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\07129_05006_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\07129_00.jpg,0.8752058159178383,0.14086267352104187
07132_12837_00,07132_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\07132_12837_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\07132_00.jpg,0.7829151931609962,0.27601152658462524
07142_10078_00,07142_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\07142_10078_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\07142_00.jpg,0.8466571355230831,0.14973686635494232
07147_12570_00,07147_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\07147_12570_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\07147_00.jpg,0.8343313159179834,0.16335727274417877
07148_05094_00,07148_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\07148_05094_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\07148_00.jpg,0.7912456535418158,0.2331962138414383
07150_14481_00,07150_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\07150_14481_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\07150_00.jpg,0.8444155379981323,0.19869761168956757
07151_13136_00,07151_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\07151_13136_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\07151_00.jpg,0.6857688719070997,0.34074506163597107
07156_04293_00,07156_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\07156_04293_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\07156_00.jpg,0.7797403854326853,0.261856347322464
07160_09458_00,07160_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\07160_09458_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\07160_00.jpg,0.7508222689571363,0.2654073238372803
07167_14227_00,07167_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\07167_14227_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\07167_00.jpg,0.7857257599280932,0.21335993707180023
07180_02815_00,07180_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\07180_02815_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\07180_00.jpg,0.889669029213452,0.1394260972738266
